map,state,old_district_id,new_district_id,analysis_district_source,matched_new_district_id,candidate_running_district_id,ballotpedia_status,election_phase,candidate_source_url,house_winner,house_winner_party,incumbent,old_presidential_winner,new_presidential_winner,split_ticket_type,old_harris_margin_pts,new_harris_margin_pts,harris_margin_shift_pts,old_incumbent_party_margin_pts,new_incumbent_party_margin_pts,incumbent_party_margin_shift_pts,redistricting_made_seat_harder,old_presidential_lean_against_house_winner,new_presidential_lean_against_house_winner,old_district_retained_share,new_district_from_old_share
"After redistricting, without Alabama change",TX,TX-23,TX-23,No Ballotpedia incumbent match; using population-matched successor,TX-23,NA,NA,NA,NA,TONY GONZALES,R,VACANT (Gonzales),Trump,Trump,Same party won president and House,-15.53282930856012,-14.78518973574592,0.7476395728141991,15.53282930856012,14.78518973574592,-0.7476395728141991,TRUE,FALSE,FALSE,0.8122836501792078,0.8122836501792078
"After redistricting, without Alabama change",CA,CA-14,CA-14,No Ballotpedia incumbent match; using population-matched successor,CA-14,NA,NA,NA,NA,ERIC SWALWELL,D,VACANT (Swalwell),Harris,Harris,Same party won president and House,35.425995089036995,34.76443090498451,-0.6615641840524873,35.425995089036995,34.76443090498451,-0.6615641840524873,TRUE,FALSE,FALSE,0.8951984156246379,0.8938260437401885
"After redistricting, without Alabama change",FL,FL-11,FL-11,Ballotpedia status is did_not_make_ballot; using population-matched successor,FL-11,NA,did_not_make_ballot,Republican primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Florida,_2026",DANIEL WEBSTER,R,Daniel Webster,Trump,Trump,Same party won president and House,-16.25744104633317,-15.63017975339104,0.62726129294213,16.25744104633317,15.63017975339104,-0.62726129294213,TRUE,FALSE,FALSE,0.8459623437217653,0.8459623437217653
"After redistricting, without Alabama change",CA,CA-16,CA-16,Ballotpedia active incumbent running district,CA-16,CA-16,active,Primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",SAM LICCARDO,D,Sam Liccardo,Harris,Harris,Same party won president and House,48.52164561928705,48.13102935252729,-0.390616266759757,48.52164561928705,48.13102935252729,-0.390616266759757,TRUE,FALSE,FALSE,0.9799913813893358,0.9800469174200691
"After redistricting, without Alabama change",FL,FL-21,FL-21,Ballotpedia active incumbent running district,FL-21,FL-21,active,Republican primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Florida,_2026",BRIAN J. MAST,R,Brian Mast,Trump,Trump,Same party won president and House,-16.562639811216474,-16.175598399546775,0.3870414116696992,16.562639811216474,16.175598399546775,-0.3870414116696992,TRUE,FALSE,FALSE,0.9544916220435999,0.9544916220435999
"After redistricting, without Alabama change",NC,NC-12,NC-12,Ballotpedia active incumbent running district,NC-12,NC-12,active,General election,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_North_Carolina,_2026",ALMA S. ADAMS,D,Alma Adams,Harris,Harris,Same party won president and House,46.2020278137403,45.86164915467257,-0.34037865906773135,46.2020278137403,45.86164915467257,-0.34037865906773135,TRUE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",FL,FL-1,FL-1,Ballotpedia active incumbent running district,FL-1,FL-1,active,Republican primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Florida,_2026",MATT GAETZ,R,Jimmy Patronis,Trump,Trump,Same party won president and House,-37.204911188705026,-36.975996895497516,0.22891429320750944,37.204911188705026,36.975996895497516,-0.22891429320750944,TRUE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",NC,NC-4,NC-4,Ballotpedia active incumbent running district,NC-4,NC-4,active,General election,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_North_Carolina,_2026",VALERIE P. FOUSHEE,D,Valerie Foushee,Harris,Harris,Same party won president and House,45.30372398710813,45.08281147000659,-0.2209125171015387,45.30372398710813,45.08281147000659,-0.2209125171015387,TRUE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",CA,CA-10,CA-10,Ballotpedia active incumbent running district,CA-10,CA-10,active,Primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",MARK DESAULNIER,D,Mark DeSaulnier,Harris,Harris,Same party won president and House,33.779693638113315,33.5884752096848,-0.19121842842851322,33.779693638113315,33.5884752096848,-0.19121842842851322,TRUE,FALSE,FALSE,0.8281233147345798,0.8293756701856628
"After redistricting, without Alabama change",MO,MO-8,MO-8,Ballotpedia active incumbent running district,MO-8,MO-8,active,Republican primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Missouri,_2026",JASON SMITH,R,Jason Smith,Trump,Trump,Same party won president and House,-54.08110176809154,-53.88994769727225,0.19115407081929447,54.08110176809154,53.88994769727225,-0.19115407081929447,TRUE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",NC,NC-2,NC-2,Ballotpedia active incumbent running district,NC-2,NC-2,active,General election,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_North_Carolina,_2026",DEBORAH K. ROSS,D,Deborah Ross,Harris,Harris,Same party won president and House,33.85363145360418,33.68694229121174,-0.16668916239243714,33.85363145360418,33.68694229121174,-0.16668916239243714,TRUE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",CA,CA-39,CA-39,Ballotpedia active incumbent running district,CA-39,CA-39,active,Primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",MARK TAKANO,D,Mark Takano,Harris,Harris,Same party won president and House,9.694611893795718,9.546533289100978,-0.14807860469474043,9.694611893795718,9.546533289100978,-0.14807860469474043,TRUE,FALSE,FALSE,0.9850035227511563,0.9850126370779269
"After redistricting, without Alabama change",TN,TN-3,TN-3,No Ballotpedia incumbent match; using population-matched successor,TN-3,NA,NA,NA,NA,"CHARLES J. \""CHUCK\"" FLEISCHMANN",R,Chuck Fleischmann,Trump,Trump,Same party won president and House,-35.875521703993186,-35.72936942989062,0.14615227410256892,35.875521703993186,35.72936942989062,-0.14615227410256892,TRUE,FALSE,FALSE,0.9408142773981567,0.9408142773981567
"After redistricting, without Alabama change",FL,FL-27,FL-27,Ballotpedia active incumbent running district,FL-27,FL-27,active,Republican primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Florida,_2026",MARIA ELVIRA SALAZAR,R,Maria Elvira Salazar,Trump,Trump,Same party won president and House,-14.660635358298773,-14.52797238958345,0.1326629687153229,14.660635358298773,14.52797238958345,-0.1326629687153229,TRUE,FALSE,FALSE,0.9842138995165238,0.9842138995165238
"After redistricting, without Alabama change",FL,FL-3,FL-3,Ballotpedia active incumbent running district,FL-3,FL-3,active,Republican primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Florida,_2026",KAT CAMMACK,R,Kat Cammack,Trump,Trump,Same party won president and House,-21.116307467489403,-20.984733929204157,0.1315735382852452,21.116307467489403,20.984733929204157,-0.1315735382852452,TRUE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",FL,FL-6,FL-6,Ballotpedia active incumbent running district,FL-6,FL-6,active,Republican primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Florida,_2026",MICHAEL WALTZ,R,Randy Fine,Trump,Trump,Same party won president and House,-30.088002572591932,-29.987888976256972,0.10011359633496042,30.088002572591932,29.987888976256972,-0.10011359633496042,TRUE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",FL,FL-5,FL-5,Ballotpedia active incumbent running district,FL-5,FL-5,active,Republican primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Florida,_2026",JOHN H. RUTHERFORD,R,John Rutherford,Trump,Trump,Same party won president and House,-21.431567174612056,-21.33695003575707,0.09461713885498568,21.431567174612056,21.33695003575707,-0.09461713885498568,TRUE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",CA,CA-24,CA-24,Ballotpedia active incumbent running district,CA-24,CA-24,active,Primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",SALUD O. CARBAJAL,D,Salud Carbajal,Harris,Harris,Same party won president and House,25.043582448907735,24.956668990935352,-0.0869134579723827,25.043582448907735,24.956668990935352,-0.0869134579723827,TRUE,FALSE,FALSE,0.9945928557698217,0.9945863529017933
"After redistricting, without Alabama change",NC,NC-5,NC-5,Ballotpedia active incumbent running district,NC-5,NC-5,active,General election,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_North_Carolina,_2026",VIRGINIA FOXX,R,Virginia Foxx,Trump,Trump,Same party won president and House,-17.775605394823785,-17.690585595736135,0.08501979908765023,17.775605394823785,17.690585595736135,-0.08501979908765023,TRUE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",NC,NC-10,NC-10,Ballotpedia active incumbent running district,NC-10,NC-10,active,General election,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_North_Carolina,_2026",PAT HARRIGAN,R,Pat Harrigan,Trump,Trump,Same party won president and House,-17.726458176773225,-17.650887588176378,0.07557058859684673,17.726458176773225,17.650887588176378,-0.07557058859684673,TRUE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",NC,NC-6,NC-6,Ballotpedia active incumbent running district,NC-6,NC-6,active,General election,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_North_Carolina,_2026",ADDISON MCDOWELL,R,Addison McDowell,Trump,Trump,Same party won president and House,-17.162064530674353,-17.09076797781925,0.07129655285510239,17.162064530674353,17.09076797781925,-0.07129655285510239,TRUE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",NC,NC-14,NC-14,No Ballotpedia incumbent match; using population-matched successor,NC-14,NA,NA,NA,NA,TIM MOORE,R,Tim Moore,Trump,Trump,Same party won president and House,-15.075433626754508,-15.011746644077906,0.063686982676602,15.075433626754508,15.011746644077906,-0.063686982676602,TRUE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",FL,FL-7,FL-7,Ballotpedia active incumbent running district,FL-7,FL-7,active,Republican primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Florida,_2026",CORY MILLS,R,Cory Mills,Trump,Trump,Same party won president and House,-12.475955512132948,-12.42344564028025,0.052509871852699064,12.475955512132948,12.42344564028025,-0.052509871852699064,TRUE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",FL,FL-4,FL-4,Ballotpedia active incumbent running district,FL-4,FL-4,active,Republican primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Florida,_2026",AARON BEAN,R,Aaron Bean,Trump,Trump,Same party won president and House,-11.843417302055743,-11.796953958274294,0.046463343781448785,11.843417302055743,11.796953958274294,-0.046463343781448785,TRUE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",NC,NC-11,NC-11,Ballotpedia active incumbent running district,NC-11,NC-11,active,General election,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_North_Carolina,_2026",CHUCK EDWARDS,R,Chuck Edwards,Trump,Trump,Same party won president and House,-9.502836837483564,-9.465208040123562,0.0376287973600018,9.502836837483564,9.465208040123562,-0.0376287973600018,TRUE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",NC,NC-8,NC-8,Ballotpedia active incumbent running district,NC-8,NC-8,active,General election,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_North_Carolina,_2026",MARK HARRIS,R,Mark Harris,Trump,Trump,Same party won president and House,-19.37873222835735,-19.346461382252727,0.032270846104623274,19.37873222835735,19.346461382252727,-0.032270846104623274,TRUE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",TX,TX-19,TX-19,Ballotpedia status is did_not_make_ballot; using population-matched successor,TX-19,NA,did_not_make_ballot,Republican primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Texas,_2026",JODEY C. ARRINGTON,R,Jodey Arrington,Trump,Trump,Same party won president and House,-51.688917398808485,-51.6572570076576,0.03166039115088637,51.688917398808485,51.6572570076576,-0.03166039115088637,TRUE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",NC,NC-9,NC-9,Ballotpedia active incumbent running district,NC-9,NC-9,active,General election,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_North_Carolina,_2026",RICHARD HUDSON,R,Richard Hudson,Trump,Trump,Same party won president and House,-15.843217775496363,-15.82091424360492,0.02230353189144374,15.843217775496363,15.82091424360492,-0.02230353189144374,TRUE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",FL,FL-28,FL-28,Ballotpedia active incumbent running district,FL-28,FL-28,active,Republican primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Florida,_2026",CARLOS A. GIMENEZ,R,Carlos Gimenez,Trump,Trump,Same party won president and House,-25.397981510613338,-25.390860561627193,0.007120948986145237,25.397981510613338,25.390860561627193,-0.007120948986145237,TRUE,FALSE,FALSE,0.9842138995165238,0.9842138995165238
"After redistricting, without Alabama change",OH,OH-3,OH-3,Ballotpedia active incumbent running district,OH-3,OH-3,active,General election,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Ohio,_2026",JOYCE BEATTY,D,Joyce Beatty,Harris,Harris,Same party won president and House,40.24087236667988,40.23736835349076,-0.0035040131891221904,40.24087236667988,40.23736835349076,-0.0035040131891221904,TRUE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",CA,CA-36,CA-36,Ballotpedia active incumbent running district,CA-36,CA-36,active,Primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",TED LIEU,D,Ted Lieu,Harris,Harris,Same party won president and House,39.10741144131528,39.104321238981655,-0.0030902023336238926,39.10741144131528,39.104321238981655,-0.0030902023336238926,TRUE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",CA,CA-12,CA-12,Ballotpedia active incumbent running district,CA-12,CA-12,active,Primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",LATEEFAH SIMON,D,Lateefah Simon,Harris,Harris,Same party won president and House,73.89740754932691,73.89625972133227,-0.0011478279946430803,73.89740754932691,73.89625972133227,-0.0011478279946430803,TRUE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",TN,TN-1,TN-1,Ballotpedia active incumbent running district,TN-1,TN-1,active,Republican primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Tennessee,_2026",DIANA HARSHBARGER,R,Diana Harshbarger,Trump,Trump,Same party won president and House,-57.842343661195606,-57.8412346628849,0.0011089983107055446,57.842343661195606,57.8412346628849,-0.0011089983107055446,TRUE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",CA,CA-34,CA-34,Ballotpedia active incumbent running district,CA-34,CA-34,active,Primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",JIMMY GOMEZ,D,Jimmy Gomez,Harris,Harris,Same party won president and House,50.64254051710877,50.6418922068599,-6.48310248870132e-4,50.64254051710877,50.6418922068599,-6.48310248870132e-4,TRUE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",CA,CA-37,CA-37,Ballotpedia active incumbent running district,CA-37,CA-37,active,Primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",SYDNEY KAMLAGER-DOVE,D,Sydney Kamlager-Dove,Harris,Harris,Same party won president and House,60.394089927017234,60.39392147939589,-1.6844762134127222e-4,60.394089927017234,60.39392147939589,-1.6844762134127222e-4,TRUE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",CA,CA-11,CA-11,Ballotpedia status is did_not_make_ballot; using population-matched successor,CA-11,NA,did_not_make_ballot,Primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",NANCY PELOSI,D,Nancy Pelosi,Harris,Harris,Same party won president and House,67.72015216705152,67.7200627940008,-8.937305072720392e-5,67.72015216705152,67.7200627940008,-8.937305072720392e-5,TRUE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",AL,AL-1,AL-1,Current Alabama district because Alabama change excluded,AL-1,NA,did_not_make_ballot,Republican primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Alabama,_2026",BARRY MOORE,R,Barry Moore,Trump,Trump,Same party won president and House,-55.32221220318605,-55.32221220318605,0,55.32221220318605,55.32221220318605,0,FALSE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",AL,AL-2,AL-2,Current Alabama district because Alabama change excluded,AL-2,AL-2,active,General election,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Alabama,_2026",SHOMARI FIGURES,D,Shomari Figures,Harris,Harris,Same party won president and House,8.234235414590756,8.234235414590756,0,8.234235414590756,8.234235414590756,0,FALSE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",AL,AL-3,AL-3,Current Alabama district because Alabama change excluded,AL-3,AL-3,active,General election,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Alabama,_2026",MIKE ROGERS,R,Mike Rogers,Trump,Trump,Same party won president and House,-46.69306918115153,-46.69306918115153,0,46.69306918115153,46.69306918115153,0,FALSE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",AL,AL-4,AL-4,Current Alabama district because Alabama change excluded,AL-4,AL-4,active,General election,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Alabama,_2026",ROBERT B. ADERHOLT,R,Robert Aderholt,Trump,Trump,Same party won president and House,-66.42623721204889,-66.42623721204889,0,66.42623721204889,66.42623721204889,0,FALSE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",AL,AL-5,AL-5,Current Alabama district because Alabama change excluded,AL-5,AL-5,active,General election,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Alabama,_2026",DALE W. STRONG,R,Dale Strong,Trump,Trump,Same party won president and House,-29.108488553959905,-29.108488553959905,0,29.108488553959905,29.108488553959905,0,FALSE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",AL,AL-6,AL-6,Current Alabama district because Alabama change excluded,AL-6,AL-6,active,General election,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Alabama,_2026",GARY J. PALMER,R,Gary Palmer,Trump,Trump,Same party won president and House,-38.55238095238095,-38.55238095238095,0,38.55238095238095,38.55238095238095,0,FALSE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",AL,AL-7,AL-7,Current Alabama district because Alabama change excluded,AL-7,AL-7,active,General election,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Alabama,_2026",TERRI A. SEWELL,D,Terri Sewell,Harris,Harris,Same party won president and House,23.360925690770937,23.360925690770937,0,23.360925690770937,23.360925690770937,0,FALSE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",TN,TN-2,TN-2,Ballotpedia active incumbent running district,TN-2,TN-2,active,Republican primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Tennessee,_2026",TIM BURCHETT,R,Tim Burchett,Trump,Trump,Same party won president and House,-33.85591903284383,-33.85681217742661,-8.931445827826678e-4,33.85591903284383,33.85681217742661,8.931445827826678e-4,FALSE,FALSE,FALSE,0.9998111661984891,0.9998111661984891
"After redistricting, without Alabama change",CA,CA-19,CA-19,Ballotpedia active incumbent running district,CA-19,CA-19,active,Primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",JIMMY PANETTA,D,Jimmy Panetta,Harris,Harris,Same party won president and House,34.392969167067264,34.39424451257419,0.0012753455069258735,34.392969167067264,34.39424451257419,0.0012753455069258735,FALSE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",CA,CA-15,CA-15,Ballotpedia active incumbent running district,CA-15,CA-15,active,Primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",KEVIN MULLIN,D,Kevin Mullin,Harris,Harris,Same party won president and House,47.89194672600543,47.89400306326827,0.0020563372628430443,47.89194672600543,47.89400306326827,0.0020563372628430443,FALSE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",NC,NC-13,NC-13,Ballotpedia active incumbent running district,NC-13,NC-13,active,General election,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_North_Carolina,_2026",BRAD KNOTT,R,Brad Knott,Trump,Trump,Same party won president and House,-16.465803909940053,-16.470607583457266,-0.004803673517212559,16.465803909940053,16.470607583457266,0.004803673517212559,FALSE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",OH,OH-11,OH-11,Ballotpedia active incumbent running district,OH-11,OH-11,active,General election,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Ohio,_2026",SHONTEL M. BROWN,D,Shontel Brown,Harris,Harris,Same party won president and House,55.0655694749451,55.07096258903473,0.00539311408962817,55.0655694749451,55.07096258903473,0.00539311408962817,FALSE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",CA,CA-43,CA-43,Ballotpedia active incumbent running district,CA-43,CA-43,active,Primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",MAXINE WATERS,D,Maxine Waters,Harris,Harris,Same party won president and House,48.96419317159621,48.97063892457619,0.006445752979985286,48.96419317159621,48.97063892457619,0.006445752979985286,FALSE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",TX,TX-15,TX-15,Ballotpedia active incumbent running district,TX-15,TX-15,active,General election,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Texas,_2026",MONICA DE LA CRUZ,R,Monica De La Cruz,Trump,Trump,Same party won president and House,-17.853350277666557,-17.867408600404612,-0.014058322738055296,17.853350277666557,17.867408600404612,0.014058322738055296,FALSE,FALSE,FALSE,0.4063497816781771,0.4063497816781771
"After redistricting, without Alabama change",MO,MO-7,MO-7,Ballotpedia active incumbent running district,MO-7,MO-7,active,Republican primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Missouri,_2026",ERIC BURLISON,R,Eric Burlison,Trump,Trump,Same party won president and House,-42.6165879024567,-42.646152702085395,-0.029564799628694516,42.6165879024567,42.646152702085395,0.029564799628694516,FALSE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",NC,NC-7,NC-7,Ballotpedia active incumbent running district,NC-7,NC-7,active,General election,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_North_Carolina,_2026",DAVID ROUZER,R,David Rouzer,Trump,Trump,Same party won president and House,-13.823232813173275,-13.85372809689487,-0.030495283721593935,13.823232813173275,13.85372809689487,0.030495283721593935,FALSE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",TX,TX-30,TX-30,Ballotpedia status is did_not_make_ballot; using population-matched successor,TX-30,NA,did_not_make_ballot,Democratic primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Texas,_2026",JASMINE CROCKETT,D,Jasmine Crockett,Harris,Harris,Same party won president and House,46.97024445421982,47.031774459940735,0.06153000572091827,46.97024445421982,47.031774459940735,0.06153000572091827,FALSE,FALSE,FALSE,0.6866896049085578,0.6866896049085578
"After redistricting, without Alabama change",FL,FL-2,FL-2,Ballotpedia status is did_not_make_ballot; using population-matched successor,FL-2,NA,did_not_make_ballot,Republican primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Florida,_2026",NEAL P. DUNN,R,Neal Dunn,Trump,Trump,Same party won president and House,-17.99930265503125,-18.07210251395431,-0.07279985892305874,17.99930265503125,18.07210251395431,0.07279985892305874,FALSE,FALSE,FALSE,1,1
"After redistricting, without Alabama change",TN,TN-7,TN-7,Ballotpedia active incumbent running district,TN-7,TN-7,active,Republican primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Tennessee,_2026",MARK E. GREEN,R,Matt Van Epps,Trump,Trump,Same party won president and House,-22.28815556689251,-22.40074333610794,-0.11258776921543046,22.28815556689251,22.40074333610794,0.11258776921543046,FALSE,FALSE,FALSE,0.5404735951741895,0.5404735951741895
"After redistricting, without Alabama change",TX,TX-38,TX-38,Ballotpedia status is did_not_make_ballot; using population-matched successor,TX-38,NA,did_not_make_ballot,Republican primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Texas,_2026",WESLEY HUNT,R,Wesley Hunt,Trump,Trump,Same party won president and House,-20.695201603869503,-20.903997855016016,-0.2087962511465129,20.695201603869503,20.903997855016016,0.2087962511465129,FALSE,FALSE,FALSE,0.8208639781378302,0.8208650483841947
"After redistricting, without Alabama change",TX,TX-26,TX-26,Ballotpedia active incumbent running district,TX-26,TX-26,active,General election,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Texas,_2026",BRANDON GILL,R,Brandon Gill,Trump,Trump,Same party won president and House,-23.43707113413224,-23.782839207264505,-0.3457680731322661,23.43707113413224,23.782839207264505,0.3457680731322661,FALSE,FALSE,FALSE,0.9308162980598107,0.9308162980598107
"After redistricting, without Alabama change",MO,MO-1,MO-1,Ballotpedia active incumbent running district,MO-1,MO-1,active,Democratic primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Missouri,_2026",WESLEY BELL,D,Wesley Bell,Harris,Harris,Same party won president and House,57.19177646235122,57.53991197722656,0.348135514875338,57.19177646235122,57.53991197722656,0.348135514875338,FALSE,FALSE,FALSE,0.9393577032457978,0.9393577032457978
"After redistricting, without Alabama change",TX,TX-16,TX-16,Ballotpedia active incumbent running district,TX-16,TX-16,active,General election,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Texas,_2026",VERONICA ESCOBAR,D,Veronica Escobar,Harris,Harris,Same party won president and House,16.009290815551264,16.384788134117894,0.37549731856663016,16.009290815551264,16.384788134117894,0.37549731856663016,FALSE,FALSE,FALSE,0.9610775164083829,0.9610762633525731
"After redistricting, without Alabama change",OH,OH-7,OH-7,Ballotpedia active incumbent running district,OH-7,OH-7,active,General election,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Ohio,_2026",MAX L. MILLER,R,Max Miller,Trump,Trump,Same party won president and House,-10.641253718209905,-11.053684091933304,-0.4124303737233994,10.641253718209905,11.053684091933304,0.4124303737233994,FALSE,FALSE,FALSE,0.933326977104865,0.933326977104865
"After redistricting, without Alabama change",LA,LA-1,LA-1,Ballotpedia active incumbent running district,LA-1,LA-1,active,Primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Louisiana,_2026",STEVE SCALISE,R,Steve Scalise,Trump,Trump,Same party won president and House,-37.921463152232384,-38.36024954893282,-0.4387863967004364,37.921463152232384,38.36024954893282,0.4387863967004364,FALSE,FALSE,FALSE,0.8473942037311597,0.847479352630406
"After redistricting, without Alabama change",TX,TX-24,TX-24,Ballotpedia active incumbent running district,TX-24,TX-24,active,General election,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Texas,_2026",BETH VAN DUYNE,R,Beth Van Duyne,Trump,Trump,Same party won president and House,-15.529015167228074,-16.082495228700704,-0.5534800614726301,15.529015167228074,16.082495228700704,0.5534800614726301,FALSE,FALSE,FALSE,0.8651971936942868,0.8651971936942868
"After redistricting, without Alabama change",OH,OH-15,OH-15,Ballotpedia active incumbent running district,OH-15,OH-15,active,General election,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Ohio,_2026",MIKE CAREY,R,Mike Carey,Trump,Trump,Same party won president and House,-9.194760551970266,-10.01502850424791,-0.8202679522776446,9.194760551970266,10.01502850424791,0.8202679522776446,FALSE,FALSE,FALSE,0.8528075461144375,0.8528075461144375
"After redistricting, without Alabama change",FL,FL-19,FL-19,Ballotpedia status is did_not_make_ballot; using population-matched successor,FL-19,NA,did_not_make_ballot,Republican primary,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Florida,_2026",BYRON DONALDS,R,Byron Donalds,Trump,Trump,Same party won president and House,-29.16693912247434,-30.081070823226,-0.9141317007516605,29.16693912247434,30.081070823226,0.9141317007516605,FALSE,FALSE,FALSE,0.8011156741690619,0.8011156741690619
"After redistricting, without Alabama change",OH,OH-6,OH-6,Ballotpedia active incumbent running district,OH-6,OH-6,active,General election,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Ohio,_2026",MICHAEL A. RULLI,R,Michael Rulli,Trump,Trump,Same party won president and House,-33.66143691558187,-34.616626267379445,-0.9551893517975785,33.66143691558187,34.616626267379445,0.9551893517975785,FALSE,FALSE,FALSE,0.8144489785540852,0.8144489785540852
