ID,Label,T_10_CENS_Total,T_10_CENS_White,T_10_CENS_Hispanic,T_10_CENS_Black,T_10_CENS_Asian,T_10_CENS_Native,T_10_CENS_Pacific,T_10_CENS_BlackAlone,T_10_CENS_NativeAlone,T_19_ACS_Total,T_19_ACS_White,T_19_ACS_Hispanic,T_19_ACS_Black,T_19_ACS_Asian,T_19_ACS_Native,T_19_ACS_Pacific,T_19_ACS_BlackAlone,T_19_ACS_NativeAlone,T_20_CENS_Total,T_20_CENS_White,T_20_CENS_Hispanic,T_20_CENS_Black,T_20_CENS_Asian,T_20_CENS_Native,T_20_CENS_Pacific,T_20_ACS_Total,T_20_ACS_White,T_20_ACS_Hispanic,T_20_ACS_Black,T_20_ACS_Asian,T_20_ACS_Native,T_20_ACS_Pacific,T_20_ACS_BlackAlone,T_20_ACS_AsianAlone,T_20_ACS_NativeAlone,T_20_ACS_PacificAlone,T_20_ACS_TwoOrMore,T_22_ACS_Total,T_22_ACS_White,T_22_ACS_Hispanic,T_22_ACS_Black,T_22_ACS_Asian,T_22_ACS_Native,T_22_ACS_Pacific,T_23_ACS_Total,T_23_ACS_White,T_23_ACS_Hispanic,T_23_ACS_Black,T_23_ACS_Asian,T_23_ACS_Native,T_23_ACS_Pacific,V_10_VAP_Total,V_10_VAP_White,V_10_VAP_Hispanic,V_10_VAP_Black,V_10_VAP_Asian,V_10_VAP_Native,V_10_VAP_Pacific,V_10_VAP_BlackAlone,V_10_VAP_NativeAlone,V_19_CVAP_Total,V_19_CVAP_White,V_19_CVAP_Hispanic,V_19_CVAP_Black,V_19_CVAP_Asian,V_19_CVAP_Native,V_19_CVAP_Pacific,V_19_CVAP_BlackAlone,V_19_CVAP_AsianAlone,V_19_CVAP_NativeAlone,V_19_CVAP_PacificAlone,V_19_CVAP_OtherAlone,V_19_CVAP_TwoOrMore,V_20_VAP_Total,V_20_VAP_White,V_20_VAP_Hispanic,V_20_VAP_Black,V_20_VAP_Asian,V_20_VAP_Native,V_20_VAP_Pacific,V_20_VAP_NH_Total,V_20_VAP_NH_White,V_20_VAP_NH_Hispanic,V_20_VAP_NH_BlackAlone,V_20_VAP_NH_AsianAlone,V_20_VAP_NH_NativeAlone,V_20_VAP_NH_PacificAlone,V_20_VAP_NH_TwoOrMore,V_20_CVAP_Total,V_20_CVAP_White,V_20_CVAP_Hispanic,V_20_CVAP_Black,V_20_CVAP_Asian,V_20_CVAP_Native,V_20_CVAP_Pacific,V_20_CVAP_BlackAlone,V_20_CVAP_AsianAlone,V_20_CVAP_NativeAlone,V_20_CVAP_PacificAlone,V_22_CVAP_Total,V_22_CVAP_White,V_22_CVAP_Hispanic,V_22_CVAP_Black,V_22_CVAP_Asian,V_22_CVAP_Native,V_22_CVAP_Pacific,V_22_CVAP_BlackAlone,V_22_CVAP_AsianAlone,V_22_CVAP_NativeAlone,V_22_CVAP_PacificAlone,V_23_CVAP_Total,V_23_CVAP_White,V_23_CVAP_Hispanic,V_23_CVAP_Black,V_23_CVAP_Asian,V_23_CVAP_Native,V_23_CVAP_Pacific,V_23_CVAP_BlackAlone,V_23_CVAP_AsianAlone,V_23_CVAP_NativeAlone,V_23_CVAP_PacificAlone,V_24_CVAP_Total,V_24_CVAP_White,V_24_CVAP_Hispanic,V_24_CVAP_Black,V_24_CVAP_Asian,V_24_CVAP_Native,V_24_CVAP_Pacific,V_24_CVAP_BlackAlone,V_24_CVAP_AsianAlone,V_24_CVAP_NativeAlone,V_24_CVAP_PacificAlone,E_08_PRES_Total,E_08_PRES_Dem,E_08_PRES_Rep,E_12_PRES_Total,E_12_PRES_Dem,E_12_PRES_Rep,E_14_SEN_Total,E_14_SEN_Dem,E_14_SEN_Rep,E_14_GOV_Total,E_14_GOV_Dem,E_14_GOV_Rep,E_16_PRES_Total,E_16_PRES_Dem,E_16_PRES_Rep,E_16_SCC_Total,E_16_SCC_Dem,E_16_SCC_Rep,E_18_CMPTR_Total,E_18_CMPTR_Dem,E_18_CMPTR_Rep,E_18_SEN_Total,E_18_SEN_Dem,E_18_SEN_Rep,E_18_GOV_Total,E_18_GOV_Dem,E_18_GOV_Rep,E_18_AG_Total,E_18_AG_Dem,E_18_AG_Rep,E_18_LTG_Total,E_18_LTG_Dem,E_18_LTG_Rep,E_18_SCC_Total,E_18_SCC_Dem,E_18_SCC_Rep,E_16-20_COMP_Total,E_16-20_COMP_Dem,E_16-20_COMP_Rep,E_20_PRES_Total,E_20_PRES_Dem,E_20_PRES_Rep,E_20_SEN_Total,E_20_SEN_Dem,E_20_SEN_Rep,E_20_SCC_Total,E_20_SCC_Dem,E_20_SCC_Rep,E_16-22_COMP_Total,E_16-22_COMP_Dem,E_16-22_COMP_Rep,E_22_GOV_Total,E_22_GOV_Dem,E_22_GOV_Rep,E_22_AG_Total,E_22_AG_Dem,E_22_AG_Rep,E_22_LTG_Total,E_22_LTG_Dem,E_22_LTG_Rep,E_22_TREAS_Total,E_22_TREAS_Dem,E_22_TREAS_Rep,E_22_CONG_Total,E_22_CONG_Dem,E_22_CONG_Rep,E_20-24_COMP_Total,E_20-24_COMP_Dem,E_20-24_COMP_Rep,E_24_PRES_Total,E_24_PRES_Dem,E_24_PRES_Rep,E_24_SEN_Total,E_24_SEN_Dem,E_24_SEN_Rep,E_24_CONG_Total,E_24_CONG_Dem,E_24_CONG_Rep,Reock,Rating,Polsby-Popper,Rating,KIWYSI Score
29,29,741425,81173,548493,99776,16961,10422,1018,0,0,795836,67020,602026,110426,20379,6733,1189,0,0,766987,63916,571563,113132,21429,22886,1207,788328,63218,603695,104229,21475,7131,1102,94831,19217,624,508,5187,774476,61737,591044,103661,21813,10478,1233,757384,62038,566677,110436,22512,13714,1493,499845,69357,352100,67600,12669,6793,654,0,0,385111,57788,239797,74944,10767,1897,235,73416,10406,646,235,311,0,547845,54519,396804,80103,16686,16681,839,547845,54519,396804,73724,14766,776,287,5488,390430,54547,252404,70113,11539,1844,242,0,0,0,0,393028,52988,256194,69351,12195,1832,332,67610,11794,531,332,389910,53604,247683,73343,12861,1745,226,71419,12341,517,226,388822,51318,251308,71628,12078,1970,199,69535,11379,597,199,123568,80818,41816,125889,85882,40007,58023,36953,21070,60893,40392,20501,144641,105469,33970,422242,296897,106413,126289,91100,31388,126947,96039,30156,127015,89758,35917,126610,94086,30368,126781,92733,32353,316755,187710,100673,144170,102287,39267,174746,118432,54252,168687,110887,52428,498473,343766,154707,135619,94699,38168,101209,69265,30228,99798,67561,29758,99964,66299,30371,99206,63503,30833,100602,71837,28765,142189,92845,46696,155788,92820,61054,153340,97813,50652,152208,99378,52830,0.3002,20,0.0932,0,12
30,30,666650,138174,207511,302839,20658,7578,867,0,0,749586,140713,257405,330137,25244,6493,883,0,0,766987,135970,276371,324212,30062,20456,1231,759091,141155,262566,332145,28281,6713,995,314814,24056,932,215,14005,773150,140121,280324,328376,28651,10376,1574,772816,136508,282710,329108,28900,12627,1480,481053,121628,128786,215261,15340,5192,581,0,0,475904,123388,96964,236942,15035,2944,219,233870,13844,930,219,1260,0,577974,123551,185018,242224,23959,14905,895,577974,123551,185018,232016,20718,1453,250,12886,484878,124329,103308,236689,16677,3120,193,0,0,0,0,495648,123582,117228,233628,16928,3951,188,228885,15468,1133,188,499418,120069,121867,235782,17137,4259,70,229842,15784,885,70,508515,117113,129748,238190,18682,5130,102,231425,17214,1022,102,224676,171535,52065,220432,171347,49085,118943,88789,30154,122929,94161,28768,229166,175732,46836,677617,497436,154722,214362,161211,45235,217442,173816,42323,216400,159088,52929,215522,168016,42666,215639,166653,44773,552996,334037,145984,238999,183502,50952,279365,217222,58712,278092,207681,62928,826663,640349,186314,226907,175035,47864,181298,139186,39990,180336,136730,38120,180782,137009,38214,180052,132977,41751,180513,134876,39209,237805,179318,54045,255584,185466,65876,252688,189639,57322,232825,197650,0,0.3605,44,0.1906,23,39
31,31,579861,385453,119941,53773,18851,8372,2618,0,0,700115,440201,158270,68279,31655,12870,3473,0,0,766987,453212,176860,75716,47009,24173,4540,726454,449509,168629,71317,36066,13995,3119,52390,26252,1514,1121,26501,779705,463561,186069,79409,45744,17942,4399,809900,476278,189307,84341,53945,19706,4286,420235,296324,73685,34875,12294,5588,1510,0,0,492023,340636,87112,42334,13679,6321,765,38835,11459,1341,765,1829,0,574120,361417,116544,51356,31029,17261,2758,574120,361417,116544,42910,25484,2046,1459,22030,509977,350483,92223,43225,14672,6608,793,0,0,0,0,548915,367207,105081,47323,18514,7393,1188,42447,15148,872,1188,567885,377833,107132,49858,22160,7316,1225,44693,18611,892,1225,588378,385403,114658,51246,25595,7325,1420,45674,21644,881,1420,202009,71829,128364,200892,62610,138282,121402,31367,90035,125481,36948,88533,245933,78251,151813,712472,209178,462053,238017,79732,149614,241887,94391,144890,241550,79447,157095,239925,90308,142020,240616,89143,144763,674552,168397,457251,273739,99646,166602,342778,133173,202403,337272,124256,204485,986543,363648,622895,282923,104479,170839,270547,100432,165836,265253,98138,157381,267455,99164,160227,265924,91868,167463,0,0,0,328577,124576,196835,379535,142612,230599,375834,147192,218733,355557,126470,229087,0.49,96,0.1952,24,41
32,32,688351,249490,252146,134536,52724,9107,1099,0,0,773343,253554,287507,164489,67404,10085,1569,0,0,766987,247121,279559,161336,72967,21461,1489,781243,256756,284555,170628,69676,10514,1372,156374,61568,1515,323,18244,758101,244253,276713,168526,69217,12208,1597,763993,242568,277914,174643,70855,14869,1814,510572,214213,161102,93999,39902,6380,720,0,0,444011,214145,89705,103044,31506,5047,175,99976,29405,1438,175,1468,0,593970,214855,193923,120350,57884,16297,1070,593970,214855,193923,111953,52807,1485,262,16318,460048,215007,97059,109620,32822,4848,200,0,0,0,0,459960,205610,103696,109867,35321,4269,203,105764,32020,1114,203,469269,205090,108148,114043,36068,4269,315,109285,32530,1064,315,475643,204500,112835,114168,38433,4381,405,108956,34528,829,405,206067,115657,89669,191090,106864,84226,103046,51149,51897,107393,58657,48736,210872,127410,72553,618897,333328,249827,202698,120837,73753,207635,138298,67585,206245,121098,80198,205015,131595,67676,205142,129576,70279,544400,252369,229218,225532,141971,77868,263294,172783,86016,261702,160900,93527,770579,487012,283567,216593,138069,73244,180032,115382,61921,178529,113775,58042,179103,114281,58952,177966,105703,66725,177490,115998,61492,226628,143276,78056,240530,145115,88312,237142,151607,80006,232464,140536,85941,0.2239,0,0.0764,0,1
33,33,710398,114397,422698,139435,36743,9111,1098,0,0,772811,119141,448831,150980,55686,7035,1262,0,0,766987,101512,442093,155365,67105,20598,1415,777276,119596,445510,154655,60261,8801,1067,142433,55585,1646,299,10481,775387,112473,442719,158076,65578,14532,1158,774063,109804,441571,156462,70505,17121,1184,489119,99109,265251,98270,26851,6145,675,0,0,369354,93036,154358,101863,16303,2937,421,100277,15608,1350,421,895,0,555227,87980,302355,113394,48580,15217,960,555227,87980,302355,106353,45876,1406,366,9114,385532,92801,166513,103331,17899,2971,290,0,0,0,0,393949,90727,173174,103320,21280,3065,332,100868,20497,1183,332,394029,89951,173251,102572,23407,3179,367,99335,22487,1033,367,397557,87153,178011,102823,24535,3294,476,99342,23376,931,476,147767,103544,43108,137191,99613,37578,66664,45982,20682,69671,49753,19918,148764,109941,33341,436061,307639,107106,137684,101755,30583,140329,110231,29236,139464,102387,34776,138516,105896,29580,138550,104809,30962,350126,210772,98929,155881,116561,36224,187627,139279,45679,185408,132243,47613,547672,405745,141927,147982,109717,35287,115506,84216,29760,114467,82519,28496,114722,82199,28964,114182,78599,30484,114030,82081,29203,157761,111808,42655,173363,113651,55269,170562,118518,47021,166153,114289,51864,0.1989,0,0.0379,0,1
34,34,725816,70013,646209,6083,5701,4247,465,0,0,769705,60704,699280,5610,5350,3639,240,0,0,766987,60732,692562,6954,6582,10939,549,769664,59648,699419,5796,5766,3492,476,3316,4483,696,189,1668,773656,57403,704604,7456,5597,5809,664,774143,60478,700575,7602,6155,7148,772,483191,59527,416411,3788,4089,2763,304,0,0,413403,49792,358145,2469,2025,883,39,2280,1914,559,39,36,0,542730,51797,480322,4506,5090,8023,368,542730,51797,480322,2728,3968,561,86,2331,423025,49909,367164,2605,2294,940,178,0,0,0,0,432485,48154,377464,3207,2091,1289,191,2812,1850,714,191,434195,50609,376175,3613,2135,1335,176,3117,1876,676,176,441462,49905,382741,4082,2885,1329,239,3489,2549,485,239,136744,91102,44111,137506,95034,42472,69184,41056,28128,74104,45679,28425,166368,109913,49810,465483,298154,138962,136403,83284,45426,140621,91792,47912,139812,80271,57800,137655,88793,45012,137640,86594,47634,376432,177704,152976,163357,99471,60578,204313,116921,85224,196165,109806,79827,568623,341519,227104,161654,96424,62015,135441,75741,57793,131582,74503,54284,131867,70423,57551,130109,69130,53830,134438,70895,59464,178705,96446,79314,204916,96999,106063,200157,103724,91455,200392,102786,97606,0.4339,74,0.2752,44,49
35,35,598320,150020,345825,92732,15761,11308,1647,0,0,720224,185873,414526,104144,22628,10913,2127,0,0,766987,200819,422580,111684,33906,24097,4911,739006,192840,417914,110759,23766,12303,2259,91310,16955,1108,398,15830,768873,206182,432115,107912,28828,17805,2542,789081,220106,425075,116186,33869,20960,3340,432494,128252,229939,63652,11948,7737,1048,0,0,461952,157257,221583,67207,11234,3757,282,64246,9610,1052,282,1426,0,583808,173708,299295,81035,26860,18289,4110,583808,173708,299295,69988,18752,1493,614,17644,486674,164438,231953,72480,12133,4053,350,0,0,0,0,515034,177074,247455,69524,14836,4370,437,65447,11879,874,437,534907,190990,245323,74639,17372,4574,590,70018,14377,741,590,553788,196868,253309,76921,20051,4521,541,71922,16024,594,541,153313,103844,48407,146013,100867,45146,80717,52160,28557,85783,59018,26765,183164,124558,47337,532646,345195,147912,181204,127606,45292,184765,140773,42258,183622,128193,51226,182549,134360,42496,182833,132362,44998,479394,265865,147108,208343,148543,53754,262625,187920,69394,256907,175991,71615,750156,534474,215682,208516,148970,53703,184705,134112,47390,181826,130603,45562,181869,128160,46354,180386,123318,49484,178803,129808,48995,236084,164239,66165,267839,176214,86521,263667,180330,75643,253119,170510,82609,0.08,0,0.0785,0,1
36,36,700367,411136,166512,91353,29466,7595,1110,0,0,745376,392914,215933,103002,33405,9322,1061,0,0,766987,378381,237028,103866,36233,20368,1253,745921,390843,220543,99939,34047,8773,926,87492,28466,1366,101,16270,762773,379901,243137,101107,35491,11719,1046,773678,382747,248352,101554,36459,13582,1172,516537,323848,105809,62948,21342,5359,700,0,0,506372,310418,105096,68420,17191,4213,92,66506,16177,1249,92,1076,0,578116,306182,158989,74367,27369,15216,849,578116,306182,158989,68213,24566,1749,255,15790,508327,310472,107584,66946,18025,4248,94,0,0,0,0,518005,306569,118364,69517,18209,4471,161,65920,16635,927,161,522843,308929,119719,69663,19447,4569,232,65291,17922,648,232,532186,306454,129428,70009,20716,4633,292,65289,18939,624,292,235427,79226,154607,234710,73197,161513,128718,34597,94121,133549,39674,93875,252166,79809,163619,736056,224880,483656,221206,70668,144879,223727,78249,144047,223555,69167,151613,222455,77324,141055,222897,76857,142379,620278,147628,441851,253662,83554,165760,304656,102271,198523,300447,96444,197061,884204,290393,593811,249924,81333,164110,211287,65915,142461,210041,65038,140132,210380,65530,140047,209008,61526,143337,209559,64000,145559,272018,87445,180133,303150,94136,205595,301105,99184,195036,297026,91006,206020,0.3481,39,0.2486,37,45
37,37,651912,371713,181723,43765,54730,9514,1207,0,0,754762,414732,212373,52565,74771,12203,1353,0,0,766987,402448,209889,55043,90108,20381,1989,766826,413793,214251,57471,80618,12917,2628,46366,64586,1416,148,24628,766747,402286,211950,63607,86807,16187,2600,769904,401183,213870,63377,88106,16616,2558,515514,314770,126106,31124,41804,7012,906,0,0,528861,343615,110545,34224,34609,4397,185,32045,30250,1281,185,1539,0,622654,344351,156490,42510,69769,15971,1432,622654,344351,156490,34230,61057,1324,360,21796,545602,343793,121313,37066,36730,4717,149,0,0,0,0,554022,339017,124242,42451,41409,4471,234,38962,35292,805,234,562374,340276,129102,43012,42767,4362,311,39211,36539,827,311,565651,340367,128211,43811,46391,4409,371,38947,39772,715,371,277134,183497,92802,254410,164542,89868,170056,107466,62590,180396,123110,57286,315810,217142,74823,909848,566852,268564,312903,219418,79996,321571,250053,68001,318146,222169,86546,316495,237820,68337,316994,234777,71638,831232,458230,254226,339022,248038,80338,384743,289357,86880,379155,271866,97570,1089747,797566,292181,329868,246102,74325,292686,225724,62480,287925,222592,56718,289231,221834,59027,285959,206635,71244,286627,220075,60020,341601,255618,78132,354496,259547,85851,351465,264593,78800,340845,252970,80364,0.4241,70,0.1564,14,35
38,38,636323,384604,140332,51767,59079,6269,952,0,0,748907,402173,187316,79315,80861,6530,1009,0,0,766987,384410,198359,86900,88513,19592,1520,747639,390688,191848,82117,82054,7320,1081,70620,71683,1225,219,18479,760632,379731,203140,89391,85605,12290,942,771749,376128,205835,96420,89058,14909,1295,468185,298515,91283,34639,42289,4206,622,0,0,480873,302104,85617,47850,41084,3374,125,46495,39116,998,125,1000,0,577591,306886,136024,60873,65153,14011,1042,577591,306886,136024,53655,59606,1208,262,17386,487941,300153,90844,50662,41987,3334,69,0,0,0,0,496351,294110,99495,54476,43709,3536,64,51528,40578,557,64,503265,293085,99504,58793,46916,3674,194,55176,43310,564,194,509523,290346,103081,61183,49954,4042,153,56412,46303,526,153,247571,73554,173332,251406,71428,179978,154874,34321,120553,160231,43390,116841,287154,98178,174813,846657,246927,567857,267337,88349,172177,269949,106374,161482,269456,88985,176206,268496,103242,159607,269121,102101,162145,745099,187933,517742,300921,111730,182930,357545,143891,208700,354561,129886,216947,1038986,383324,655662,297943,112437,179085,261139,99008,158206,259418,97584,154340,260271,99668,154678,258612,88979,164677,259869,92302,163597,321338,124626,190425,348405,134998,207050,348028,142168,197294,342764,127640,215030,0.3932,57,0.1273,7,22
